,tweet_id,timestamp,text,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,jpg_url,img_num,confident,dog_breed,retweet_count,favorite_count
1172,699801817392291840,2016-02-17 03:45:29,This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper https://t.co/qI8yvqKG02,10,10,Cooper,1,1,1,1,https://pbs.twimg.com/media/CbYyCMcWIAAHHjF.jpg,2.0,0.808978,golden_retriever,1088,3345
1173,699788877217865730,2016-02-17 02:54:04,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 https://t.co/5bjrIRqByp,10,10,Nala,1,1,1,1,https://pbs.twimg.com/media/CbYmRHyWEAASNzm.jpg,1.0,0.35506,Border_terrier,557,2458
1174,699779630832685056,2016-02-17 02:17:19,Take all my money. 10/10 https://t.co/B28ebc5LzQ,10,10,,1,1,1,1,https://pbs.twimg.com/media/CbYd3C9WEAErJ4Z.jpg,1.0,0.706038,malinois,1397,3039
1175,699775878809702401,2016-02-17 02:02:25,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup https://t.co/TEHu55ZQKD,10,10,Fillup,1,1,1,1,https://pbs.twimg.com/media/CbYac83W4AAUH1O.jpg,1.0,0.271683,Dandie_Dinmont,690,2150
1176,699691744225525762,2016-02-16 20:28:06,"This is Dave. He's a tropical pup. Short lil legs (dachshund mix?) Excels underwater, but refuses to eat kibble 5/10 https://t.co/ZJnCxlIf62",5,10,Dave,1,1,1,1,https://pbs.twimg.com/media/CbXN7aPWIAE0Xt1.jpg,1.0,0.0,Unknown,5174,11252
1177,699446877801091073,2016-02-16 04:15:05,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10 https://t.co/9fojElzIxx",10,10,Archie,1,1,1,1,https://pbs.twimg.com/media/CbTvNpoW0AEemnx.jpg,3.0,0.9694,Pembroke,2938,6515
1178,699434518667751424,2016-02-16 03:25:58,I know this is a tad late but here's a wonderful Valentine's Day pupper 12/10 https://t.co/hTE2PEwGvi,10,10,,1,1,1,1,https://pbs.twimg.com/media/CbTj--1XEAIZjc_.jpg,1.0,0.836572,golden_retriever,577,2384
1179,699423671849451520,2016-02-16 02:42:52,"""Don't ever talk to me or my son again."" ...both 10/10 https://t.co/b8ncwl6TlE",10,10,,1,1,1,1,https://pbs.twimg.com/media/CbTaHrRW0AABXmG.jpg,1.0,0.99786,pug,383,1505
1180,699413908797464576,2016-02-16 02:04:04,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively https://t.co/6r4GFZY5WS",10,10,Miley,1,1,1,1,https://pbs.twimg.com/media/CbTRPXdW8AQMZf7.jpg,1.0,0.517479,Samoyed,688,2258
1181,699370870310113280,2016-02-15 23:13:03,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well https://t.co/iNFIHvcVur,10,10,Calbert,1,1,1,1,https://pbs.twimg.com/media/CbSqE0rVIAEOPE4.jpg,1.0,0.337557,cairn,497,2053
1182,699323444782047232,2016-02-15 20:04:36,"""I'm bathing the children what do you want?""  ...both 10/10 https://t.co/Rizm1LWh4z",10,10,,1,1,1,1,https://pbs.twimg.com/media/CbR-9edXIAEHJKi.jpg,1.0,0.309696,Labrador_retriever,983,3466
1183,699088579889332224,2016-02-15 04:31:20,This is Charl. He's a bully. Chucks that dumbbell around like its nothing. Sharp neck. Exceptionally unfluffy. 3/10 https://t.co/VfLoDZecJ7,3,10,Charl,1,1,1,1,https://pbs.twimg.com/media/CbOpWswWEAE9kvX.jpg,1.0,0.0,Unknown,715,2451
1184,699079609774645248,2016-02-15 03:55:41,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10 https://t.co/A2j2StfNgL,8,10,Reagan,1,1,1,1,https://pbs.twimg.com/media/CbOhMUDXIAACIWR.jpg,3.0,0.667324,schipperke,745,2677
1185,699072405256409088,2016-02-15 03:27:04,ERMAHGERD 12/10 please enjoy https://t.co/7WrAWKdBac,10,10,,1,1,1,1,https://pbs.twimg.com/ext_tw_video_thumb/699072391083880449/pu/img/fMp1-dvLMeio1Kzk.jpg,1.0,0.599587,Shih-Tzu,1325,3296
1186,699060279947165696,2016-02-15 02:38:53,This is Yukon. He pukes rainbows. 12/10 magical af https://t.co/n6wND1v7il,10,10,Yukon,1,1,1,1,,,,,2059,4173
1187,699036661657767936,2016-02-15 01:05:02,HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD 13/10 for all https://t.co/7u6VnZ1UFe,10,10,,1,1,1,1,https://pbs.twimg.com/media/CbN6IW4UYAAyVDA.jpg,1.0,0.2229429999999999,Chihuahua,1345,2863
1188,698989035503689728,2016-02-14 21:55:47,This is Oliver. He does toe touches in his sleep. 13/10 precious af https://t.co/3BrRIWjG35,10,10,Oliver,1,1,1,1,https://pbs.twimg.com/media/CbNO0DaW0AARcki.jpg,1.0,0.24634,Norfolk_terrier,1113,3701
1189,698953797952008193,2016-02-14 19:35:46,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles https://t.co/oW9XMYG3F4,10,10,CeCe,1,1,1,1,https://pbs.twimg.com/media/CbMuxV5WEAAIBjy.jpg,1.0,0.382378,Italian_greyhound,1020,2975
1190,698907974262222848,2016-02-14 16:33:40,This dog is never sure if he's doing the right thing. 10/10 https://t.co/GXq43zFfBu,10,10,,1,1,1,1,https://pbs.twimg.com/media/CbMFFssWIAAyuOd.jpg,3.0,0.983131,German_short-haired_pointer,699,2787
1191,698710712454139905,2016-02-14 03:29:49,This is Cuddles. He's not entirely sure how doors work. 10/10 I believe in you Cuddles https://t.co/rKjK88D05Z,10,10,Cuddles,1,1,1,1,https://pbs.twimg.com/media/CbJRrigW0AIcJ2N.jpg,1.0,0.329895,Samoyed,774,2710
1192,698703483621523456,2016-02-14 03:01:06,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet https://t.co/hEH19t1eFp,7,10,Rusty,1,1,1,1,https://pbs.twimg.com/media/CbJLG0HWwAAV-ug.jpg,1.0,0.931963,Brittany_spaniel,425,1608
1193,698635131305795584,2016-02-13 22:29:29,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All 12/10 (Vid by @pootdanielle) https://t.co/rb8nzVNh7F,10,10,,1,1,1,1,https://pbs.twimg.com/ext_tw_video_thumb/698635005506015234/pu/img/wQ4yFXTZ-2QLt68b.jpg,1.0,0.158464,Samoyed,388,1400
1194,698549713696649216,2016-02-13 16:50:04,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude https://t.co/EPdQquc1dG,9,10,Claude,1,1,1,1,https://pbs.twimg.com/media/CbG_QRJXEAALVWy.jpg,1.0,0.998544,French_bulldog,704,2536
1195,698355670425473025,2016-02-13 03:59:01,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need https://t.co/MrdPZz1CGk,10,10,Jessiga,1,1,1,1,https://pbs.twimg.com/media/CbEOxQXW0AEIYBu.jpg,1.0,0.990191,pug,516,2046
1196,698342080612007937,2016-02-13 03:05:01,This is Maximus. He's training for the tetherball world championship. The grind never stops. 11/10 (vid by @Amuly21) https://t.co/VmFfWMjNkp,10,10,Maximus,1,1,1,1,https://pbs.twimg.com/ext_tw_video_thumb/698341973569245184/pu/img/Sj3A2vSfbKWSv61T.jpg,1.0,0.8830479999999999,boxer,1074,2485
1197,698262614669991936,2016-02-12 21:49:15,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup https://t.co/S712MJXulD,10,10,Franklin,1,1,1,1,https://pbs.twimg.com/media/CbC6JL_WEAI_PhH.jpg,1.0,0.107948,Italian_greyhound,2268,5214
1198,698195409219559425,2016-02-12 17:22:12,Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https://t.co/GPaoH5qWEk,9,10,Beau,1,1,1,1,https://pbs.twimg.com/media/CbB9BTqW8AEVc2A.jpg,1.0,0.64369,Labrador_retriever,6750,18408
1199,698178924120031232,2016-02-12 16:16:41,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup https://t.co/BJbtCqGwZK,10,10,Lily,1,1,1,1,https://pbs.twimg.com/media/CbBuBhbWwAEGH29.jpg,1.0,0.3518679999999999,Chesapeake_Bay_retriever,830,3084
1200,697995514407682048,2016-02-12 04:07:53,"""Dammit hooman quit playin I jus wanna wheat thin"" 11/10 https://t.co/yAASRDPJnQ",10,10,,1,1,1,1,https://pbs.twimg.com/media/Ca_HN8UWEAEB-ga.jpg,1.0,0.2802219999999999,Staffordshire_bullterrier,372,1665
1201,697990423684476929,2016-02-12 03:47:39,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose https://t.co/MVvbQW88Pv,10,10,Doug,1,1,1,1,https://pbs.twimg.com/media/Ca_ClYOW0AAsvpE.jpg,2.0,0.984783,Pembroke,1451,3592
1202,697943111201378304,2016-02-12 00:39:39,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10 https://t.co/e8bj97CisO,10,10,Cassie,1,1,1,1,https://pbs.twimg.com/media/Ca-XjfiUsAAUa8f.jpg,1.0,0.126924,Great_Dane,776,2638
1203,697881462549430272,2016-02-11 20:34:41,This is Carter. He wakes up in the morning and pisses excellence. 10/10 best there is plain and simple https://t.co/pHktDjpFr8,10,10,Carter,1,1,1,1,https://pbs.twimg.com/media/Ca9feqDUAAA_z7T.jpg,1.0,0.0,Unknown,1337,3313
1204,697630435728322560,2016-02-11 03:57:11,Pls make sure ur dogs have gone through some barkour training b4 they attempt stunts like this. 8/10 https://t.co/VmF35YvtqP,8,10,,1,1,1,1,,,,,614,1909
1205,697616773278015490,2016-02-11 03:02:54,This pupper doubles as a hallway rug. Very rare. Versatile af. 11/10 https://t.co/Jxd5pR02Cn,10,10,,1,1,1,1,https://pbs.twimg.com/media/Ca5uv7RVAAA_QEg.jpg,1.0,0.521931,Lhasa,1144,3467
1206,697596423848730625,2016-02-11 01:42:02,Here's a pupper with a piece of pizza. Two of everybody's favorite things in one photo. 11/10 https://t.co/5USjFjKI7Z,10,10,,1,1,1,1,https://pbs.twimg.com/media/Ca5cPrJXIAImHtD.jpg,1.0,0.621668,Shetland_sheepdog,1425,3306
1207,697575480820686848,2016-02-11 00:18:49,This is Ole. He's not sure how to gravity. 8/10 https://t.co/PsqqotpBBQ,8,10,Ole,1,1,1,1,https://pbs.twimg.com/media/Ca5JMvMUsAAGMll.jpg,1.0,0.119805,whippet,572,2250
1208,697516214579523584,2016-02-10 20:23:19,Say hello to Pherb. He does parkour. 9/10 https://t.co/LHFfUyLBZT,9,10,Pherb,1,1,1,1,,,,,1282,2281
1209,697482927769255936,2016-02-10 18:11:03,Meet Blipson. He's a Doowap Hufflepuff. That Ugg is his temporary home while he's struggling with unemployment 11/10 https://t.co/YKvt0J5MXr,10,10,Blipson,1,1,1,1,https://pbs.twimg.com/media/Ca31BTgWwAA4uNU.jpg,1.0,0.0,Unknown,765,2662
1210,697463031882764288,2016-02-10 16:51:59,Happy Wednesday here's a bucket of pups. 44/40 would pet all at once https://t.co/HppvrYuamZ,10,10,,1,1,1,1,https://pbs.twimg.com/media/Ca3i7CzXIAMLhg8.jpg,1.0,0.999885,Labrador_retriever,1552,3748
1211,697270446429966336,2016-02-10 04:06:43,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10 https://t.co/7rS33sCKMS,10,10,Bentley,1,1,1,1,https://pbs.twimg.com/media/Ca0zxGjW8AEfyYl.jpg,1.0,0.880014,toy_poodle,2087,5131
1212,697259378236399616,2016-02-10 03:22:44,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10 https://t.co/iAeQNueou8",8,10,getting,1,1,1,1,https://pbs.twimg.com/media/Ca0ps3AXEAAnp9m.jpg,1.0,0.999223,Great_Dane,1136,3611
1213,697255105972801536,2016-02-10 03:05:46,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy https://t.co/Oe0XSGmfoP,10,10,Charlie,1,1,1,1,https://pbs.twimg.com/media/Ca0lzzmWwAA5u56.jpg,1.0,0.173989,Great_Dane,1315,3316
1214,697242256848379904,2016-02-10 02:14:42,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor https://t.co/7GQ7BTxywN,10,10,Oakley,1,1,1,1,https://pbs.twimg.com/media/Ca0aIR9WcAAHiPy.jpg,1.0,0.0635328,Eskimo_dog,751,2753
1215,696900204696625153,2016-02-09 03:35:31,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days https://t.co/NKuON5Al8i,10,10,Rosie,1,1,1,1,https://pbs.twimg.com/media/CavjCdJW0AIB5Oz.jpg,1.0,0.2977349999999999,Chihuahua,1156,3492
1216,696894894812565505,2016-02-09 03:14:25,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10 https://t.co/RJvUjgGH5z,9,10,,1,1,1,1,https://pbs.twimg.com/media/CaveNQcVIAECyBr.jpg,1.0,0.665628,Appenzeller,758,2594
1217,696886256886657024,2016-02-09 02:40:05,Guys I found the dog from Up. 12/10 https://t.co/WqoZtX9jmJ,10,10,,1,1,1,1,https://pbs.twimg.com/media/CavWWdFWAAArflW.jpg,1.0,0.383941,kuvasz,2016,5317
1218,696877980375769088,2016-02-09 02:07:12,This is Misty. She's in a predicament. Not sure what next move should be. 9/10 stay calm pupper I'm comin https://t.co/XhR7PAgcwF,9,10,Misty,1,1,1,1,https://pbs.twimg.com/media/CavO0uuWEAE96Ed.jpg,1.0,0.0,Unknown,802,2689
1219,696754882863349760,2016-02-08 17:58:03,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10 https://t.co/l9k7TPP7Tp,10,10,Reptar,1,1,1,1,https://pbs.twimg.com/media/Cate3eLUcAEIuph.jpg,1.0,0.0983781,toy_poodle,396,1615
1220,696744641916489729,2016-02-08 17:17:22,This is Klevin. He doesn't want his family brainwashed by mainstream media. 10/10 (vid by @AshtonHose) https://t.co/ghhbMAFPW8,10,10,Klevin,1,1,1,1,,,,,1069,2293
1221,696713835009417216,2016-02-08 15:14:57,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper https://t.co/6J8Ibwy1X6,9,10,Trevith,1,1,1,1,https://pbs.twimg.com/media/Cas5h-wWcAA3nAc.jpg,1.0,0.321589,Chesapeake_Bay_retriever,757,2613
1222,696518437233913856,2016-02-08 02:18:30,Oh my god 10/10 for every little hot dog pupper,10,10,,1,1,1,1,,,,,1887,4274
1223,696488710901260288,2016-02-08 00:20:23,12/10 revolutionary af https://t.co/zKzq4nIY86,10,10,,1,1,1,1,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,1.0,0.369063,briard,1166,2788
1224,696405997980676096,2016-02-07 18:51:43,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb https://t.co/CIFLjiTFwZ,7,10,Berb,1,1,1,1,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,1.0,0.132845,borzoi,1284,3531
1225,696100768806522880,2016-02-06 22:38:50,This poor pupper has been stuck in a vortex since last week. Please keep her in your thoughts. 10/10 https://t.co/7ODQWHwYDx,10,10,,1,1,1,1,,,,,750,2125
1226,695816827381944320,2016-02-06 03:50:33,Here's a dog enjoying a sunset. 11/10 would trade lives with https://t.co/VsQdLxrv9h,10,10,,1,1,1,1,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,1.0,0.382234,Pomeranian,1320,3287
1227,695794761660297217,2016-02-06 02:22:53,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal https://t.co/PccQ1CFEDd,10,10,Wyatt,1,1,1,1,https://pbs.twimg.com/media/Caf1pQxWIAEme3q.jpg,1.0,0.962139,Samoyed,880,3490
1228,695629776980148225,2016-02-05 15:27:17,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup https://t.co/NIvxgSQ9BS,8,10,Calvin,1,1,1,1,https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg,1.0,0.693857,Old_English_sheepdog,2377,5020
1229,695446424020918272,2016-02-05 03:18:42,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af https://t.co/f9qlKiv39T,10,10,,1,1,1,1,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,1.0,0.748904,basenji,2026,4787
1230,695409464418041856,2016-02-05 00:51:51,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 https://t.co/lORINwFXIV,10,10,Bob,1,1,1,1,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,1.0,0.997445,pug,4017,9460
1231,695314793360662529,2016-02-04 18:35:39,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,10,10,Colin,1,1,1,1,https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,2.0,0.678547,Maltese_dog,1675,4004
1232,695095422348574720,2016-02-04 04:03:57,This is just a beautiful pupper good shit evolution. 12/10 https://t.co/2L8pI0Z2Ib,10,10,just,1,1,1,1,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg,1.0,0.227784,papillon,684,2888
1233,695074328191332352,2016-02-04 02:40:08,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt https://t.co/dH3GzcjCtQ,10,10,Lorenzo,1,1,1,1,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,1.0,0.5101060000000001,Shih-Tzu,1239,3116
1234,695064344191721472,2016-02-04 02:00:27,"This may be the greatest video I've ever been sent. 4/10 for Charles the puppy, 13/10 overall. (Vid by @stevenxx_) https://t.co/uaJmNgXR2P",4,10,,1,1,1,1,https://pbs.twimg.com/ext_tw_video_thumb/695064251149508610/pu/img/0OPED0aUurb9Z16a.jpg,1.0,0.0,Unknown,685,1771
1235,695051054296211456,2016-02-04 01:07:39,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi",6,10,Brian,1,1,1,1,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,1.0,0.761454,Boston_bull,885,2918
1236,694925794720792577,2016-02-03 16:49:55,Please only send in dogs. This t-rex is very scary. 5/10 ...might still pet (vid by @helizabethmicha) https://t.co/Vn6w5w8TO2,5,10,,1,1,1,1,,,,,1043,2965
1237,694905863685980160,2016-02-03 15:30:43,This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. 10/10 https://t.co/CJJpjTMzPQ,10,10,Archie,1,1,1,1,https://pbs.twimg.com/media/CaTNMUgUYAAB6vs.jpg,1.0,0.0,Unknown,1053,3046
1238,694669722378485760,2016-02-02 23:52:22,This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead https://t.co/9mb0P2rjk2,10,10,Phil,1,1,1,1,https://pbs.twimg.com/media/CaP2bS8WYAAsMdx.jpg,2.0,0.0,Unknown,13517,26068
1239,694352839993344000,2016-02-02 02:53:12,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,10,10,Oliviér,1,1,1,1,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,2.0,0.407886,Australian_terrier,700,2244
1240,694342028726001664,2016-02-02 02:10:14,It's okay pup. This happens every time I listen to @adele also. 11/10 (vid by @_larirutschmann) https://t.co/oCImpQuoRb,10,10,,1,1,1,1,,,,,557,1727
1241,694329668942569472,2016-02-02 01:21:07,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,9,10,Grady,1,1,1,1,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,1.0,0.99006,boxer,569,2203
1242,694206574471057408,2016-02-01 17:11:59,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",10,10,,1,1,1,1,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,1.0,0.352547,Shih-Tzu,2297,4582
1243,694183373896572928,2016-02-01 15:39:48,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,9,10,Lola,1,1,1,1,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,1.0,0.08087,Pekinese,1040,3236
1244,694001791655137281,2016-02-01 03:38:15,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 https://t.co/YoII7tWXMT,10,10,Chester,1,1,1,1,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,1.0,0.769999,Pembroke,1176,3705
1245,693993230313091072,2016-02-01 03:04:14,These lil fellas are the best of friends. 12/10 for both. 1 like = 1 friend (vid by @CassieBrookee15) https://t.co/gzRghPC61H,10,10,,1,1,1,1,,,,,457,2044
1246,693942351086120961,2016-01-31 23:42:03,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior https://t.co/LCA6Fr3X2M,10,10,Kobe,1,1,1,1,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,1.0,0.550796,groenendael,413,1896
1247,693647888581312512,2016-01-31 04:11:58,What kind of person sends in a pic without a dog in it? So churlish. Neat rug tho 7/10 https://t.co/LSTAwTdTaw,7,10,,1,1,1,1,https://pbs.twimg.com/media/CaBVE80WAAA8sGk.jpg,1.0,0.0,Unknown,673,2961
1248,693642232151285760,2016-01-31 03:49:30,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,9,10,Freddery,1,1,1,1,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,1.0,0.111893,Scottish_deerhound,472,2790
1249,693629975228977152,2016-01-31 03:00:47,This pupper is afraid of its own feet. 12/10 would comfort https://t.co/Tn9Mp0oPoJ,10,10,,1,1,1,1,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,1.0,0.841987,pug,894,2685
1250,693622659251335168,2016-01-31 02:31:43,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X,10,10,,1,1,1,1,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,1.0,0.449298,malamute,422,1691
1251,693590843962331137,2016-01-31 00:25:18,Meet Phil. He's big af. Currently destroying this nice family home. Completely uncalled for. 3/10 not a good pupper https://t.co/fShNNhBWYx,3,10,Phil,1,1,1,1,https://pbs.twimg.com/media/CaAhMb1XEAAB6Bz.jpg,1.0,0.0,Unknown,2233,5565
1252,693486665285931008,2016-01-30 17:31:20,This is Lincoln. He doesn't understand his new jacket. 11/10 please enjoy (vid by @GraceIsTheName8) https://t.co/S6cQsIoX27,10,10,Lincoln,1,1,1,1,https://pbs.twimg.com/ext_tw_video_thumb/693486485266247680/pu/img/KhapmUYPQTpbwNf8.jpg,1.0,0.0,Unknown,698,1941
1253,693280720173801472,2016-01-30 03:52:58,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 https://t.co/UzbhwXcLne,10,10,Sadie,1,1,1,1,https://pbs.twimg.com/media/CZ8HIsGWIAA9eXX.jpg,1.0,0.340008,Labrador_retriever,1403,3669
1254,693267061318012928,2016-01-30 02:58:42,This is Oscar. He can wave. Friendly af. 12/10 would totally wave back (IG: Oscar.is.bear) https://t.co/waN6EW0wfM,10,10,Oscar,1,1,1,1,,,,,925,2622
1255,693262851218264065,2016-01-30 02:41:58,I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10 https://t.co/DYUsHtL2aR,10,10,,1,1,1,1,https://pbs.twimg.com/media/CZ724fDUYAAytS-.jpg,1.0,0.989333,golden_retriever,568,2459
1256,693231807727280129,2016-01-30 00:38:37,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh https://t.co/bpZsGMqVVP",9,10,Bodie,1,1,1,1,https://pbs.twimg.com/media/CZ7aplIUsAAq-8s.jpg,1.0,0.8764129999999999,vizsla,841,3133
1257,693155686491000832,2016-01-29 19:36:08,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker https://t.co/At8Kxc5H9U,10,10,Dunkin,1,1,1,1,https://pbs.twimg.com/media/CZ6VatdWwAAwHly.jpg,3.0,0.69748,Shih-Tzu,3622,8668
1258,693109034023534592,2016-01-29 16:30:45,"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) https://t.co/NY3cPAZAIM",10,10,,1,1,1,1,https://pbs.twimg.com/ext_tw_video_thumb/693108992730632192/pu/img/ncJQQZf3eroMSF12.jpg,1.0,0.740013,cocker_spaniel,695,1889
1259,693095443459342336,2016-01-29 15:36:45,This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper https://t.co/OhodPIDOpW,10,10,Milo,1,1,1,1,https://pbs.twimg.com/media/CZ5entwWYAAocEg.jpg,1.0,0.0334878,Yorkshire_terrier,523,2056
1260,692919143163629568,2016-01-29 03:56:12,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10 https://t.co/TMpDHHGspy,9,10,,1,1,1,1,https://pbs.twimg.com/media/CZ2-SRiWcAIjuM5.jpg,1.0,0.612635,Saint_Bernard,838,2926
1261,692905862751522816,2016-01-29 03:03:25,This is Wally. He's being abducted by aliens. 10/10 poor pupper https://t.co/EiF659Bgjn,10,10,Wally,1,1,1,1,https://pbs.twimg.com/media/CZ2yNKhWEAA_7cb.jpg,1.0,0.162638,Mexican_hairless,998,2683
1262,692901601640583168,2016-01-29 02:46:29,"""Fuck the system"" 10/10 https://t.co/N0OADmCnVV",10,10,,1,1,1,1,https://pbs.twimg.com/media/CZ2uU37UcAANzmK.jpg,1.0,0.403496,soft-coated_wheaten_terrier,682,1971
1263,692894228850999298,2016-01-29 02:17:12,Meet Tupawc. He's actually a Christian rapper. Doesn't even understand the concept of dollar signs. 10/10 great guy https://t.co/mCqgtqLDCW,10,10,Tupawc,1,1,1,1,https://pbs.twimg.com/media/CZ2nn7BUsAI2Pj3.jpg,1.0,0.876977,German_short-haired_pointer,910,2511
1264,692828166163931137,2016-01-28 21:54:41,This pupper just descended from heaven. 12/10 can probably fly https://t.co/X6X9wM7NuS,10,10,,1,1,1,1,https://pbs.twimg.com/media/CZ1riVOWwAATfGf.jpg,1.0,0.985857,Samoyed,998,3148
1265,692752401762250755,2016-01-28 16:53:37,"""Hello yes could I get one pupper to go please thank you""
Both 13/10 https://t.co/kYWcXbluUu",10,10,,1,1,1,1,https://pbs.twimg.com/tweet_video_thumb/CZ0mhduWkAICSGe.png,1.0,0.471276,Samoyed,4124,7496
1266,692568918515392513,2016-01-28 04:44:32,This is Chester. He's been guarding this pumpkin since October. Dedicated af. Hat is nifty as hell. 12/10 would snug https://t.co/CFMjsn3P6B,10,10,Chester,1,1,1,1,https://pbs.twimg.com/media/CZx_wV2UMAArgsJ.jpg,2.0,0.636845,golden_retriever,1737,4739
